Gene,AUROC,Spearman,MSE,MAE
EPS8L2,0.8653176604067125,0.695054020323695,0.41435749642550945,0.4996891
EPS8L3,0.8863091006908208,0.7125416961126217,0.3807952366769314,0.47274137
EPSTI1,0.8247932449696789,0.6123080855543455,0.49439103342592716,0.55871546
ERBB2,0.8469677270399658,0.6619397206811337,0.43039330653846264,0.50291646
ERBB3,0.8767083167970349,0.7009469158399809,0.46883768774569035,0.52661675
ERN2,0.8590817440524122,0.6503369802566764,0.4369934434071183,0.48237342
ERO1A,0.8432048343988464,0.6411471652910393,0.5674298144876957,0.5902567
ERRFI1,0.752410961724027,0.47644239342967815,0.520844504237175,0.5740864
ESRP1,0.8842473288426373,0.7059357234066919,0.3948736432939768,0.4692766
ESRP2,0.8730581167242414,0.6650640840602006,0.30247827991843224,0.40148064
ETHE1,0.8565820588217011,0.6518327018567038,0.4461886566132307,0.5259018
ETS2,0.8700698744885472,0.6901530137457899,0.6000172421336174,0.6243341
ETV4,0.8321697369704043,0.5857230561845026,0.7075272928923368,0.6011711
EVPL,0.845230887506297,0.6206085822705243,0.5181680098176003,0.53716755
EXPH5,0.845055665390124,0.5956152918552142,0.2969222068786621,0.38711134
EZR,0.8834087628289031,0.7110969208458918,0.6235793381929398,0.6366733
F11R,0.8648066513115159,0.6818423090736996,0.36792258359491825,0.48044693
F13A1,0.6301460577445505,0.23499671834358085,0.41850022971630096,0.5009208
F2RL1,0.8485426545932425,0.6317487846686841,0.3684992305934429,0.45126244
F3,0.7883697067273406,0.5475568402928866,0.7300071455538273,0.6731861
FABP1,0.6881496430613315,0.33099621842323496,1.6267502196133137,0.8901157
FAM136A,0.8421987708463331,0.6342928614036403,0.36987670697271824,0.45833027
FAM3B,0.7380997217349378,0.35703655871453194,0.5626399274915457,0.534187
FAM3D,0.7806349752910068,0.47358338029176217,0.5372278410941362,0.5232955
FAM83E,0.812745807404996,0.5358448148130306,0.2397531233727932,0.33979484
FAM83H,0.879885604371675,0.692314473586718,0.3751683756709099,0.458736
FANCA,0.8276386580585671,0.5629977698791017,0.282892101444304,0.38362062
